transaction_id,timestamp,sender_account,receiver_account,amount,transaction_type,merchant_category,location,device_used,is_fraud,time_since_last_transaction,spending_deviation_score,velocity_score,geo_anomaly_score,payment_channel,ip_address,device_hash,event_time,time_since_last_tx_tmp,time_since_last_transaction_imp,hour_of_day,day_of_week,is_weekend,month,txns_1h,amt_24h,uniq_rcv_7d,avg_gap_mins_10
T4683327,2023-12-28T04:13:34.333Z,ACC218778,ACC160531,254.62,withdrawal,other,New York,mobile,False,3064.9648112122222,0.72,17.0,0.69,card,26.20.91.136,D6161170,2023-12-28T04:13:34.333Z,3064.9648112122222,3064.9648112122222,4,5,0,12,0,0.0,0,52096.78333333333
T2346996,2023-11-11T13:13:02.087Z,ACC880269,ACC500883,239.85,payment,online,Singapore,web,False,-160.70581079305558,0.82,13.0,0.24,wire_transfer,154.1.223.81,D5989839,2023-11-11T13:13:02.087Z,160.70581079305558,160.70581079305558,13,7,1,11,0,0.0,0,89998.72916666666
T2050322,2023-11-13T15:47:19.003Z,ACC651942,ACC982680,99.02,payment,grocery,Toronto,mobile,False,6325.322201219445,0.62,8.0,0.98,card,108.151.244.14,D4815011,2023-11-13T15:47:19.003Z,6325.322201219445,6325.322201219445,15,2,0,11,0,0.0,0,76040.26666666666
T2087600,2023-11-24T13:52:07.815Z,ACC116293,ACC319549,86.91,payment,other,Singapore,mobile,False,5885.882924342222,1.25,9.0,0.45,UPI,247.249.141.111,D4731696,2023-11-24T13:52:07.815Z,5885.882924342222,5885.882924342222,13,6,0,11,0,0.0,0,18446.533333333333
T1637895,2023-12-07T19:57:47.190Z,ACC442946,ACC319932,662.32,deposit,other,Tokyo,atm,False,7713.569315453611,-0.17,2.0,0.17,ACH,187.44.171.142,D2472772,2023-12-07T19:57:47.190Z,7713.569315453611,7713.569315453611,19,5,0,12,0,0.0,0,107062.63888888888
T538047,2023-12-14T05:20:21.632Z,ACC329367,ACC125940,124.64,payment,restaurant,New York,mobile,False,,0.42,17.0,0.86,ACH,133.119.196.6,D2403008,2023-12-14T05:20:21.632Z,,2566.543702108889,5,5,0,12,0,0.0,0,46025.64166666666
T4125041,2024-01-01T14:27:27.709Z,ACC733289,ACC798053,449.02,deposit,other,Dubai,atm,False,7292.9684639875,0.02,20.0,0.14,wire_transfer,73.152.89.12,D9932736,2024-01-01T14:27:27.709Z,7292.9684639875,7292.9684639875,14,2,0,1,0,0.0,0,53298.475
T2857709,2023-12-17T03:50:39.676Z,ACC545045,ACC768592,1002.89,deposit,other,New York,pos,False,6843.767680510277,0.21,8.0,0.94,card,50.119.70.22,D6731013,2023-12-17T03:50:39.676Z,6843.767680510277,6843.767680510277,3,1,1,12,0,0.0,0,48093.20625
T2244911,2023-12-28T22:49:08.373Z,ACC120324,ACC251368,145.36,withdrawal,restaurant,Berlin,web,False,6411.452796774167,1.64,14.0,0.59,ACH,136.180.113.22,D6086220,2023-12-28T22:49:08.373Z,6411.452796774167,6411.452796774167,22,5,0,12,0,0.0,0,216694.31666666668
T1289751,2023-12-01T23:04:40.439Z,ACC523207,ACC223611,24.46,transfer,other,Tokyo,atm,False,,0.69,14.0,0.78,card,81.135.28.60,D4334724,2023-12-01T23:04:40.439Z,,2566.543702108889,23,6,0,12,0,0.0,0,184087.8333333333
T4897292,2023-12-07T19:50:20.244Z,ACC668333,ACC436266,101.76,payment,other,New York,atm,False,6661.532858722499,1.49,1.0,0.54,card,100.58.209.200,D4487059,2023-12-07T19:50:20.244Z,6661.532858722499,6661.532858722499,19,5,0,12,0,0.0,0,68504.7
T3708663,2023-12-31T21:11:19.551Z,ACC324960,ACC672303,410.4,withdrawal,online,London,atm,False,8080.499326437222,0.79,2.0,0.12,ACH,159.232.152.231,D1667391,2023-12-31T21:11:19.551Z,8080.499326437222,8080.499326437222,21,1,1,12,0,0.0,0,106142.01666666668
T4241332,2023-11-09T06:15:53.797Z,ACC485101,ACC549731,0.64,payment,utilities,London,mobile,False,32.07835927805556,0.18,18.0,0.98,ACH,146.26.89.146,D6570379,2023-11-09T06:15:53.797Z,32.07835927805556,32.07835927805556,6,5,0,11,0,0.0,1,84182.31999999999
T2991510,2023-11-27T19:14:24.297Z,ACC944542,ACC228574,115.4,payment,online,Singapore,web,False,4902.134485115,1.72,4.0,0.74,ACH,25.36.210.50,D6029593,2023-11-27T19:14:24.297Z,4902.134485115,4902.134485115,19,2,0,11,0,0.0,0,35089.97222222222
T3694856,2023-12-10T06:57:45.651Z,ACC450179,ACC355421,226.61,deposit,travel,Toronto,web,False,-158.1994946211111,0.56,9.0,0.31,card,253.12.16.155,D1854530,2023-12-10T06:57:45.651Z,158.1994946211111,158.1994946211111,6,1,1,12,0,0.0,0,77151.93888888888
T3350253,2023-12-26T01:22:11.982Z,ACC889671,ACC790879,13.62,transfer,entertainment,Toronto,pos,False,2625.086578231389,0.09,17.0,0.5,ACH,217.65.252.63,D1407997,2023-12-26T01:22:11.982Z,2625.086578231389,2625.086578231389,1,3,0,12,0,0.0,0,47786.26666666666
T504453,2023-11-30T15:24:21.960Z,ACC355725,ACC914882,536.67,deposit,restaurant,Dubai,atm,False,,0.08,3.0,0.61,card,195.245.193.125,D5826504,2023-11-30T15:24:21.960Z,,2566.543702108889,15,5,0,11,0,0.0,0,99586.8
T2538082,2023-12-22T02:10:31.152Z,ACC549734,ACC848118,108.72,payment,retail,Dubai,pos,False,2681.936887493612,-0.92,17.0,0.12,card,101.58.101.132,D4086047,2023-12-22T02:10:31.152Z,2681.936887493612,2681.936887493612,2,6,0,12,0,0.0,0,76959.33611111112
T2329538,2023-11-23T01:42:22.928Z,ACC842646,ACC861356,25.81,payment,grocery,Berlin,pos,False,1252.9335869025,-0.53,10.0,0.44,card,157.181.135.32,D5736554,2023-11-23T01:42:22.928Z,1252.9335869025,1252.9335869025,1,5,0,11,0,0.0,0,42824.19
T3111248,2023-12-21T01:00:31.438Z,ACC906903,ACC346571,28.42,payment,online,Tokyo,atm,False,6315.7712979377775,0.37,4.0,0.72,card,153.148.222.240,D3804028,2023-12-21T01:00:31.438Z,6315.7712979377775,6315.7712979377775,1,5,0,12,0,0.0,0,115959.41111111113
T2204381,2023-11-20T06:14:30.723Z,ACC698138,ACC317848,9.77,transfer,utilities,Singapore,web,False,6631.722857899722,-0.67,20.0,0.58,ACH,71.254.76.66,D6415005,2023-11-20T06:14:30.723Z,6631.722857899722,6631.722857899722,6,2,0,11,0,0.0,0,65579.3125
T1993999,2024-01-01T00:46:02.124Z,ACC320337,ACC540597,4.75,withdrawal,restaurant,Sydney,atm,False,2459.776036248333,-0.74,5.0,0.93,card,204.72.80.216,D4037043,2024-01-01T00:46:02.124Z,2459.776036248333,2459.776036248333,0,2,0,1,0,0.0,0,88371.71666666667
T4512965,2023-12-24T09:14:33.531Z,ACC463712,ACC268044,373.06,withdrawal,restaurant,Singapore,mobile,False,2516.349112635278,-0.12,16.0,0.91,wire_transfer,195.146.75.172,D7456543,2023-12-24T09:14:33.531Z,2516.349112635278,2516.349112635278,9,1,1,12,0,0.0,0,165549.8583333333
T4158665,2023-11-12T10:58:07.529Z,ACC895693,ACC218522,27.24,transfer,grocery,Toronto,pos,False,779.2025064594445,-0.73,19.0,0.78,card,72.10.68.144,D6867365,2023-11-12T10:58:07.529Z,779.2025064594445,779.2025064594445,10,1,1,11,0,0.0,1,31927.209523809524
T1993407,2023-11-21T09:47:07.433Z,ACC960374,ACC252275,289.15,withdrawal,travel,Toronto,mobile,False,1488.2470634841666,0.8,17.0,0.3,UPI,12.14.19.241,D2105751,2023-11-21T09:47:07.433Z,1488.2470634841666,1488.2470634841666,9,3,0,11,0,0.0,0,168733.65000000002
T3594401,2023-12-15T22:18:08.810Z,ACC254294,ACC822274,10.39,transfer,utilities,Toronto,atm,False,,-0.87,2.0,0.69,card,137.247.161.119,D2057793,2023-12-15T22:18:08.810Z,,2566.543702108889,22,6,0,12,0,0.0,0,9999.0
T2989894,2023-12-04T09:36:37.256Z,ACC445101,ACC913648,311.97,withdrawal,grocery,Singapore,pos,False,-572.9697255191667,-0.23,18.0,0.28,card,124.20.204.135,D4474486,2023-12-04T09:36:37.256Z,572.9697255191667,572.9697255191667,9,2,0,12,0,0.0,0,186489.5833333333
T683085,2023-12-20T14:14:30.004Z,ACC343355,ACC730751,130.32,payment,restaurant,New York,mobile,False,5673.282603437778,0.71,4.0,0.49,card,168.94.43.38,D2811583,2023-12-20T14:14:30.004Z,5673.282603437778,5673.282603437778,14,4,0,12,0,0.0,0,45575.05500000001
T4806062,2023-11-16T02:18:32.246Z,ACC568236,ACC585070,537.5,withdrawal,retail,Singapore,atm,False,5666.332061059445,-1.94,3.0,0.68,wire_transfer,187.249.92.199,D7602912,2023-11-16T02:18:32.246Z,5666.332061059445,5666.332061059445,2,5,0,11,0,0.0,0,57979.59047619048
T1917302,2023-12-28T15:25:48.870Z,ACC340024,ACC917161,253.46,payment,utilities,Singapore,atm,False,6034.249553953056,0.44,12.0,0.84,UPI,169.225.134.209,D1176331,2023-12-28T15:25:48.870Z,6034.249553953056,6034.249553953056,15,5,0,12,0,0.0,0,62935.716666666674
T4019528,2023-12-01T04:16:58.605Z,ACC831001,ACC773391,1213.79,deposit,travel,Dubai,web,False,6045.376606846111,0.71,5.0,0.19,UPI,30.61.119.237,D7327503,2023-12-01T04:16:58.605Z,6045.376606846111,6045.376606846111,4,6,0,12,0,0.0,0,51830.70416666667
T853914,2023-11-10T06:41:35.440Z,ACC178068,ACC635561,107.64,withdrawal,retail,Berlin,pos,False,,-0.22,5.0,0.46,ACH,157.108.94.223,D5462510,2023-11-10T06:41:35.440Z,,2566.543702108889,6,6,0,11,0,0.0,0,40869.42
T312385,2023-11-08T06:03:21.506Z,ACC686779,ACC456948,33.05,payment,entertainment,Tokyo,web,False,,-0.13,18.0,0.76,ACH,218.133.126.91,D6769490,2023-11-08T06:03:21.506Z,,2566.543702108889,6,4,0,11,0,0.0,0,62580.76666666666
T2361965,2023-11-28T23:19:51.599Z,ACC885256,ACC759625,288.77,payment,restaurant,Tokyo,pos,False,2881.1941464875003,0.7,16.0,0.43,ACH,179.97.116.254,D1080642,2023-11-28T23:19:51.599Z,2881.1941464875003,2881.1941464875003,23,3,0,11,0,0.0,0,131462.8277777778
T1546892,2023-12-05T12:04:06.046Z,ACC836317,ACC879734,336.67,withdrawal,grocery,Dubai,mobile,False,3923.502843565833,-0.42,10.0,0.45,wire_transfer,180.1.163.12,D9426552,2023-12-05T12:04:06.046Z,3923.502843565833,3923.502843565833,12,3,0,12,0,0.0,0,46730.86
T3163105,2023-12-28T06:05:26.132Z,ACC430973,ACC652122,68.19,payment,utilities,Tokyo,pos,False,3131.546972503889,0.19,16.0,0.43,ACH,3.124.203.0,D3127371,2023-12-28T06:05:26.132Z,3131.546972503889,3131.546972503889,6,5,0,12,0,0.0,0,67294.44761904763
T3841899,2023-12-18T19:19:26.587Z,ACC681392,ACC377902,22.1,transfer,entertainment,London,atm,False,7786.360706422778,-0.59,17.0,0.45,UPI,7.31.108.142,D9353837,2023-12-18T19:19:26.587Z,7786.360706422778,7786.360706422778,19,2,0,12,0,0.0,0,70877.39166666666
T2003323,2023-12-26T06:43:53.647Z,ACC665051,ACC252540,235.63,deposit,entertainment,Sydney,web,False,4301.6928643088895,0.14,10.0,0.33,ACH,230.229.237.213,D5842522,2023-12-26T06:43:53.647Z,4301.6928643088895,4301.6928643088895,6,3,0,12,0,0.0,0,29853.329166666663
T374402,2023-12-28T19:55:07.100Z,ACC567633,ACC718158,14.15,payment,travel,Toronto,atm,False,184.4819704930556,-0.26,10.0,0.61,wire_transfer,32.35.29.89,D9027229,2023-12-28T19:55:07.100Z,184.4819704930556,184.4819704930556,19,5,0,12,0,0.0,1,165433.51111111112
T4910100,2023-12-13T09:01:59.581Z,ACC917655,ACC189853,1019.36,deposit,other,Sydney,web,False,2003.478648478056,-1.13,12.0,0.59,UPI,21.55.40.85,D4014230,2023-12-13T09:01:59.581Z,2003.478648478056,2003.478648478056,9,4,0,12,0,0.0,0,180828.275
T676380,2023-12-17T19:06:59.149Z,ACC884281,ACC171127,56.54,payment,retail,Tokyo,pos,False,,0.52,8.0,0.03,wire_transfer,207.96.57.124,D5226251,2023-12-17T19:06:59.149Z,,2566.543702108889,19,1,1,12,0,0.0,0,154114.09444444443
T822491,2023-11-25T02:18:54.398Z,ACC751917,ACC975448,5.34,payment,entertainment,Sydney,mobile,False,,0.85,3.0,0.2,UPI,146.136.186.213,D7966702,2023-11-25T02:18:54.398Z,,2566.543702108889,2,7,1,11,0,0.0,2,75836.97
T2571011,2023-12-16T03:11:02.058Z,ACC736105,ACC213898,1145.91,deposit,restaurant,Toronto,pos,False,5925.334532352778,2.06,15.0,0.19,UPI,22.145.114.218,D3653791,2023-12-16T03:11:02.058Z,5925.334532352778,5925.334532352778,3,7,1,12,0,0.0,1,86678.44
T4777208,2023-11-15T09:06:30.819Z,ACC689236,ACC889988,37.81,transfer,grocery,London,mobile,False,3088.034803240278,-1.13,1.0,0.33,ACH,35.243.83.76,D9633210,2023-11-15T09:06:30.819Z,3088.034803240278,3088.034803240278,9,4,0,11,0,0.0,0,151077.02500000002
T255662,2023-12-22T15:57:30.064Z,ACC374578,ACC703123,620.77,withdrawal,entertainment,New York,atm,False,,-1.05,1.0,0.95,card,228.112.67.246,D5627163,2023-12-22T15:57:30.064Z,,2566.543702108889,15,6,0,12,0,0.0,0,49950.4875
T4103001,2023-11-16T12:16:31.261Z,ACC931198,ACC220748,14.73,transfer,utilities,Tokyo,pos,False,6359.002113126945,0.24,20.0,0.35,ACH,243.109.43.76,D1842158,2023-11-16T12:16:31.261Z,6359.002113126945,6359.002113126945,12,5,0,11,0,0.0,0,58135.17916666666
T3152219,2023-11-16T13:34:00.389Z,ACC661027,ACC295906,163.53,payment,online,Singapore,atm,False,737.230901673611,-0.52,7.0,0.46,UPI,14.66.77.172,D3657070,2023-11-16T13:34:00.389Z,737.230901673611,737.230901673611,13,5,0,11,0,0.0,1,78472.17222222222
T4911708,2023-12-17T09:18:53.736Z,ACC903438,ACC900647,297.59,withdrawal,entertainment,Berlin,mobile,False,956.371597731389,-1.12,5.0,0.61,ACH,169.197.58.224,D5551030,2023-12-17T09:18:53.736Z,956.371597731389,956.371597731389,9,1,1,12,0,0.0,0,62351.7261904762
T2623177,2023-12-26T21:02:52.949Z,ACC747096,ACC959441,15.18,transfer,restaurant,Sydney,pos,False,6866.676500144166,0.59,6.0,0.64,card,67.117.253.37,D1136399,2023-12-26T21:02:52.949Z,6866.676500144166,6866.676500144166,21,3,0,12,0,0.0,0,67862.85952380953
T4105420,2023-12-15T00:13:36.554Z,ACC890544,ACC355864,70.53,payment,other,Toronto,mobile,False,210.13037242527776,0.53,20.0,0.86,card,53.227.99.246,D7105086,2023-12-15T00:13:36.554Z,210.13037242527776,210.13037242527776,0,6,0,12,0,0.0,0,9999.0
T2332079,2023-11-17T04:27:17.285Z,ACC248971,ACC678634,9.89,transfer,travel,Dubai,mobile,False,,-0.94,14.0,0.57,wire_transfer,73.98.26.215,D9878257,2023-11-17T04:27:17.285Z,,2566.543702108889,4,6,0,11,0,0.0,0,152342.65
T2995881,2023-12-15T10:18:43.054Z,ACC853816,ACC885585,20.39,transfer,restaurant,Dubai,atm,False,6877.671558608055,0.78,12.0,0.26,ACH,167.122.93.190,D7507369,2023-12-15T10:18:43.054Z,6877.671558608055,6877.671558608055,10,6,0,12,0,0.0,1,61868.5875
T3170791,2023-11-15T21:32:35.785Z,ACC760068,ACC686837,3.66,payment,entertainment,Sydney,web,False,2873.5338912966668,1.2,11.0,0.72,wire_transfer,40.72.62.36,D7624136,2023-11-15T21:32:35.785Z,2873.5338912966668,2873.5338912966668,21,4,0,11,0,0.0,0,243772.21666666667
T1958737,2023-12-03T11:45:22.929Z,ACC102725,ACC554958,22.03,transfer,retail,Dubai,web,False,1731.24976449,0.43,20.0,0.62,ACH,138.166.205.127,D2584893,2023-12-03T11:45:22.929Z,1731.24976449,1731.24976449,11,1,1,12,0,0.0,0,9999.0
T3073168,2023-12-18T02:16:10.472Z,ACC850071,ACC617344,36.41,transfer,retail,Toronto,atm,False,7206.751689435833,0.31,12.0,0.79,wire_transfer,36.24.133.175,D4590210,2023-12-18T02:16:10.472Z,7206.751689435833,7206.751689435833,2,2,0,12,0,0.0,0,66436.46666666666
T2839323,2023-11-30T17:10:49.813Z,ACC910041,ACC170620,15.36,payment,online,Singapore,web,False,4326.886882280278,-0.44,4.0,0.32,card,122.70.141.191,D6257825,2023-11-30T17:10:49.813Z,4326.886882280278,4326.886882280278,17,5,0,11,0,0.0,0,48083.18333333333
T1183893,2023-11-09T16:12:00.833Z,ACC732452,ACC638168,33.92,withdrawal,other,New York,pos,False,4119.063483196945,-0.12,8.0,0.51,card,190.126.72.32,D7962461,2023-11-09T16:12:00.833Z,4119.063483196945,4119.063483196945,16,5,0,11,0,0.0,0,91392.9
T4659484,2023-11-13T14:11:46.900Z,ACC664903,ACC143224,263.0,payment,grocery,Toronto,web,False,1718.3339436275,0.11,3.0,0.08,ACH,26.157.63.43,D6517796,2023-11-13T14:11:46.900Z,1718.3339436275,1718.3339436275,14,2,0,11,0,0.0,0,108205.65555555555
T399922,2023-11-23T01:02:17.573Z,ACC766189,ACC249392,1357.4,deposit,retail,London,pos,False,,-0.67,14.0,0.34,UPI,202.116.183.19,D7225618,2023-11-23T01:02:17.573Z,,2566.543702108889,1,5,0,11,0,0.0,1,73713.29999999999
T379533,2023-11-17T02:35:45.354Z,ACC898504,ACC447161,425.17,withdrawal,restaurant,Dubai,web,False,,-0.73,3.0,0.59,card,81.27.208.117,D1677825,2023-11-17T02:35:45.354Z,,2566.543702108889,2,6,0,11,0,0.0,0,44278.59444444443
T1886518,2023-12-08T16:47:29.167Z,ACC767598,ACC754927,25.58,transfer,grocery,Berlin,pos,False,2445.7651250925,0.6,13.0,0.83,UPI,43.30.233.86,D7408942,2023-12-08T16:47:29.167Z,2445.7651250925,2445.7651250925,16,6,0,12,0,0.0,0,168146.45833333334
T3297988,2023-11-09T11:46:49.480Z,ACC778269,ACC573467,204.58,withdrawal,utilities,London,mobile,False,-24.437402035833333,0.77,15.0,0.25,card,170.210.147.83,D2924404,2023-11-09T11:46:49.480Z,24.437402035833333,24.437402035833333,11,5,0,11,0,0.0,0,70072.60833333334
T3255295,2023-12-27T15:29:11.575Z,ACC861905,ACC261383,851.91,deposit,grocery,Singapore,atm,False,7300.476537291389,-0.35,14.0,0.43,UPI,129.85.181.142,D4427166,2023-12-27T15:29:11.575Z,7300.476537291389,7300.476537291389,15,4,0,12,0,0.0,0,54408.21190476191
T4779406,2023-12-30T16:55:41.245Z,ACC355859,ACC105214,1318.49,deposit,online,Singapore,atm,False,6081.457377853333,0.42,10.0,0.63,ACH,143.80.25.113,D7355998,2023-12-30T16:55:41.245Z,6081.457377853333,6081.457377853333,16,7,1,12,0,0.0,0,85909.71333333333
T3124370,2023-11-21T08:32:13.353Z,ACC811698,ACC817850,86.77,withdrawal,travel,Toronto,mobile,False,3953.3770776486112,-0.0,20.0,0.39,wire_transfer,241.67.39.85,D5261720,2023-11-21T08:32:13.353Z,3953.3770776486112,3953.3770776486112,8,3,0,11,0,0.0,0,37775.63703703704
T4148192,2023-12-05T22:07:09.515Z,ACC409239,ACC869543,1437.54,deposit,travel,Berlin,web,False,1883.4706634719444,-0.79,6.0,0.87,wire_transfer,117.53.234.180,D8529366,2023-12-05T22:07:09.515Z,1883.4706634719444,1883.4706634719444,22,3,0,12,0,0.0,0,70310.98666666666
T3580872,2023-12-10T14:18:54.697Z,ACC619431,ACC944249,510.7,withdrawal,utilities,Berlin,web,True,6817.663237229445,2.05,1.0,0.88,ACH,223.246.248.199,D4477522,2023-12-10T14:18:54.697Z,6817.663237229445,6817.663237229445,14,1,1,12,0,0.0,0,133484.4388888889
T324272,2023-11-21T06:12:50.689Z,ACC210136,ACC751020,969.25,deposit,other,Toronto,atm,False,,0.77,20.0,0.18,ACH,202.19.139.209,D4599199,2023-11-21T06:12:50.689Z,,2566.543702108889,6,3,0,11,0,0.0,0,101842.85416666669
T3127747,2023-11-13T16:39:10.887Z,ACC398812,ACC168297,164.22,payment,grocery,Singapore,web,False,,-2.02,11.0,0.18,UPI,147.157.39.109,D1747910,2023-11-13T16:39:10.887Z,,2566.543702108889,16,2,0,11,0,0.0,0,9540.033333333333
T336329,2023-12-06T00:43:17.639Z,ACC258094,ACC838879,539.96,withdrawal,restaurant,Tokyo,atm,False,,-0.98,9.0,0.53,UPI,99.35.123.151,D6289827,2023-12-06T00:43:17.639Z,,2566.543702108889,0,4,0,12,0,0.0,0,57512.42083333333
T2091203,2023-11-08T19:44:14.245Z,ACC954418,ACC566806,26.48,transfer,restaurant,Sydney,web,True,6865.515077128055,-1.44,3.0,0.16,UPI,146.71.165.125,D2587749,2023-11-08T19:44:14.245Z,6865.515077128055,6865.515077128055,19,4,0,11,0,0.0,0,123049.88333333332
T4461241,2023-12-22T17:31:10.239Z,ACC799434,ACC342296,281.25,withdrawal,restaurant,Toronto,atm,False,1718.622635352778,0.08,3.0,0.87,wire_transfer,62.169.195.159,D1992734,2023-12-22T17:31:10.239Z,1718.622635352778,1718.622635352778,17,6,0,12,0,0.0,0,56568.19999999999
T773035,2023-12-11T14:05:08.492Z,ACC511172,ACC733572,1291.38,deposit,entertainment,London,atm,False,3875.1665058925,-0.51,12.0,1.0,ACH,131.48.1.98,D6088296,2023-12-11T14:05:08.492Z,3875.1665058925,3875.1665058925,14,2,0,12,0,0.0,0,61552.10833333333
T2540304,2023-12-04T05:34:23.528Z,ACC306970,ACC935969,717.54,deposit,restaurant,London,pos,False,7985.697712505833,1.65,13.0,0.35,ACH,37.9.148.237,D1815415,2023-12-04T05:34:23.528Z,7985.697712505833,7985.697712505833,5,2,0,12,0,0.0,0,158661.61666666667
T4862508,2023-12-25T10:54:10.060Z,ACC262822,ACC208872,869.01,deposit,travel,Dubai,mobile,False,2294.581912230556,0.38,18.0,0.8,wire_transfer,61.191.167.15,D6243617,2023-12-25T10:54:10.060Z,2294.581912230556,2294.581912230556,10,2,0,12,0,0.0,0,34522.971666666665
T1318556,2023-12-20T03:19:52.340Z,ACC616263,ACC162038,133.96,withdrawal,restaurant,Tokyo,atm,False,1239.1734330347222,-0.87,4.0,0.3,wire_transfer,150.150.159.28,D3240181,2023-12-20T03:19:52.340Z,1239.1734330347222,1239.1734330347222,3,4,0,12,0,0.0,0,84078.22083333334
T1599803,2023-11-27T15:18:46.693Z,ACC933849,ACC964135,823.56,withdrawal,entertainment,Tokyo,atm,False,6281.591924931944,-0.41,1.0,0.21,card,16.119.131.55,D9978058,2023-11-27T15:18:46.693Z,6281.591924931944,6281.591924931944,15,2,0,11,0,0.0,0,86367.31666666668
T2025672,2023-12-10T20:08:16.686Z,ACC142064,ACC316463,323.47,withdrawal,travel,London,pos,False,0.2391934197222222,0.41,5.0,0.62,UPI,14.97.137.206,D2742277,2023-12-10T20:08:16.686Z,0.2391934197222222,0.2391934197222222,20,1,1,12,1,5.99,1,155603.59444444443
T1339176,2023-11-28T09:20:18.042Z,ACC382779,ACC861279,9.25,transfer,other,Dubai,web,False,-243.51554871416667,-0.71,10.0,0.25,ACH,211.26.127.32,D9784069,2023-11-28T09:20:18.042Z,243.51554871416667,243.51554871416667,9,3,0,11,0,0.0,0,95252.2
T304904,2023-11-21T18:50:07.447Z,ACC909118,ACC649030,345.11,withdrawal,other,Singapore,mobile,False,,-0.64,18.0,0.07,wire_transfer,43.163.70.83,D9917225,2023-11-21T18:50:07.447Z,,2566.543702108889,18,3,0,11,0,0.0,0,110274.82916666666
T4708957,2023-11-12T09:45:41.573Z,ACC445981,ACC513607,292.05,withdrawal,online,New York,mobile,False,7406.375168760555,-0.54,5.0,0.05,UPI,149.61.127.73,D7798101,2023-11-12T09:45:41.573Z,7406.375168760555,7406.375168760555,9,1,1,11,0,0.0,2,87879.90333333334
T3949154,2023-12-26T12:51:58.036Z,ACC679731,ACC460282,912.45,deposit,entertainment,New York,web,False,5880.781001325833,0.28,20.0,0.66,wire_transfer,221.20.75.160,D9506068,2023-12-26T12:51:58.036Z,5880.781001325833,5880.781001325833,12,3,0,12,0,0.0,0,164793.525
T3905530,2023-11-15T01:03:26.362Z,ACC432583,ACC837211,1491.29,deposit,travel,Sydney,pos,False,3784.758058512778,1.17,5.0,0.07,card,12.162.200.171,D6407966,2023-11-15T01:03:26.362Z,3784.758058512778,3784.758058512778,1,4,0,11,0,0.0,0,73706.02083333334
T4206937,2023-12-28T10:27:27.388Z,ACC516459,ACC536444,0.01,withdrawal,grocery,Berlin,pos,True,8595.423108377778,0.14,4.0,0.08,ACH,152.187.20.20,D4403950,2023-12-28T10:27:27.388Z,8595.423108377778,8595.423108377778,10,5,0,12,0,0.0,0,69405.67777777778
T691719,2023-12-11T20:14:04.102Z,ACC386727,ACC251091,39.66,payment,grocery,Tokyo,atm,False,,-1.36,5.0,0.94,ACH,77.80.68.41,D6448557,2023-12-11T20:14:04.102Z,,2566.543702108889,20,2,0,12,0,0.0,0,82522.62222222223
T3806801,2023-12-22T09:50:51.395Z,ACC125633,ACC651263,55.27,payment,retail,Tokyo,mobile,False,7167.234784536667,0.41,10.0,0.88,UPI,135.3.255.209,D2108365,2023-12-22T09:50:51.395Z,7167.234784536667,7167.234784536667,9,6,0,12,0,0.0,0,54661.514285714286
T4965227,2023-12-07T07:11:56.461Z,ACC725041,ACC231003,204.41,withdrawal,grocery,Sydney,web,False,2451.136146553056,-0.29,13.0,0.98,ACH,196.130.36.207,D5391157,2023-12-07T07:11:56.461Z,2451.136146553056,2451.136146553056,7,5,0,12,0,0.0,0,92005.07916666668
T1619640,2023-11-16T08:30:06.901Z,ACC190557,ACC753467,466.57,withdrawal,entertainment,London,mobile,False,,-0.43,2.0,0.08,wire_transfer,99.144.156.129,D7798457,2023-11-16T08:30:06.901Z,,2566.543702108889,8,5,0,11,0,0.0,0,49662.65277777778
T2233388,2023-11-17T16:10:06.030Z,ACC585013,ACC530974,18.55,transfer,entertainment,New York,mobile,False,1048.533220991667,0.51,9.0,0.87,UPI,32.186.177.224,D4997741,2023-11-17T16:10:06.030Z,1048.533220991667,1048.533220991667,16,6,0,11,0,0.0,0,84579.49166666667
T460471,2023-11-18T10:13:13.837Z,ACC686119,ACC205876,52.55,transfer,travel,London,mobile,False,,-0.33,8.0,0.61,UPI,32.83.48.33,D8303482,2023-11-18T10:13:13.837Z,,2566.543702108889,10,7,1,11,0,0.0,0,350804.0
T1605877,2023-11-13T13:09:30.904Z,ACC332140,ACC342967,22.27,payment,travel,London,pos,False,4969.209485652778,0.64,16.0,0.11,wire_transfer,161.88.189.236,D5488465,2023-11-13T13:09:30.904Z,4969.209485652778,4969.209485652778,13,2,0,11,0,0.0,0,108326.5388888889
T4452271,2023-11-20T21:14:01.472Z,ACC438831,ACC925044,57.75,payment,travel,New York,mobile,False,1539.245280637222,-1.2,18.0,0.68,ACH,132.56.223.106,D2958668,2023-11-20T21:14:01.472Z,1539.245280637222,1539.245280637222,21,2,0,11,0,0.0,0,47952.957142857136
T1484096,2023-12-11T00:43:40.170Z,ACC315215,ACC177617,15.73,transfer,online,London,pos,False,-327.42149239722227,0.42,11.0,0.26,wire_transfer,12.239.217.104,D3456129,2023-12-11T00:43:40.170Z,327.42149239722227,327.42149239722227,0,2,0,12,0,0.0,0,84227.12333333332
T794791,2023-11-08T20:47:07.431Z,ACC285243,ACC769801,112.16,payment,entertainment,New York,web,False,,0.41,4.0,0.47,ACH,149.149.29.158,D5689688,2023-11-08T20:47:07.431Z,,2566.543702108889,20,4,0,11,0,0.0,0,233959.7
